reviewerID	asin	overall	label	reviewTime	reviewText
13160	64	4.0	1	2014-09-03	Pros: The food is very tasty. I like the sandwiches offered, I'm sure they are all delicious. I don't mind paying a premium price for a nice offering and I'm happy I went. The uncle turkey whatever (play on turkey club) was awesome and I devoured it at my desk. Cons: 1. I don't need an education on what goes into a sandwich, I really don't care. It's unnecessary and awkward. I appreciate its fresh or chemical free, and what the purpose of each ingredient is, but it's just really weird to discuss with every customer. I trust that you know how to make a decent sandwich, you don't need to convince me further. 2. Have some more options, like salads and combos or deals and list information for what you do have. I would have gotten sides, but they asked me at the register when I was ready to pay. Idk what you have, how much they are, how much I get etc.  People like to know what all the options are before they are ready to leave,  aka a menu. List everything you sell on the board. It's not that difficult. I didn't want to get something tiny and get charged like $5 for it, which I figured could easily happen. (Looking at you Devon and Blakely) To the business owners: You have a great location, cute shop, and good food. The hard parts are accomplished, but you need to finish the idea. Add salads, some sort of combo deal and drop the sandwich education.
13161	64	4.0	1	2014-09-02	very good sandwiches, real roasted turkey... great work
13162	64	5.0	1	2014-08-28	Amazing sandwiches that fill you perfectly for lunch! Vegetarian friendly too! And Marie is always friendly and great!
13163	64	5.0	1	2014-08-19	Awesome sandwiches and always quick. The food quality is exceptional and the flavor is delicious. The neighborhood is great and needed this place. Love it!
6465	64	5.0	1	2014-08-16	This new spot is definitely worth checking out. The sandwiches were awesome and had great flavors. I saw some reviews that the sandwiches were over priced, but it's not fair to compare them to Wawa or other quick grab and go options. The ingredients were fresh and more in line with a Di Bruno offering than a convenience option. The shop is modern and clean, and the staff is friendly. I think I spoke to one of the owners and he was very warm and welcoming.
13164	64	5.0	1	2014-08-15	"This place is a top notch stand-out among the local Philly lunch options. The decor is upscale and inviting, with the menu written on butcher paper, and Frank Sinatra singing ""New York, New York."" I ordered the Italian Stallion, (because when in Rome...), and I was not at all disappointed. There was a lot of meat, the bread was soft but crunchy, and the peppers and onions gave the whole thing a nice kick. You could tell that all the ingredients are high-quality and fresh, and the cute owner, Marie, came around while I was eating to check how everything was. I also had a side of broccoli rabe, which was great. Before catching the train back to NYC, I stopped in again at 5:45pm and grabbed a sandwich for the way home, the Uncle Gaetano's Turkey this time, which has an amazing turkey (100% turkey and salt, nothing else added) with crispy pancetta, garlic aoili, and a tomato to lighten it up. If I worked in the area, I'd be here at least once a week. Loved the variety of beverage options. I had a Blood Orange San Pellegrino with my sandwich and an illy iced coffee to take with me for the road."
13165	64	4.0	1	2014-08-13	I love a good Italian sandwich so when I read the article on Philly.com I knew this was a place I wanted to try. I walk past it on my way to work and today was the day. I walked in to find a modern style deli counter with large paper rolls hanging on the wall with the menu written out. The menu was simple with about 8 sandwiches on it. The Capri caught my eye first since I love fresh mozzarella but after looking at all the choices I went with the Italian Stallion. All fresh Italian meats and cheeses including salami, coppa and sharp provolone served on a seeded Italian roll. The pepperoncini aioli was excellent with the right amount of spice.  It was the right balance of meat, cheese and bread. I will definitely be back to try the Capri and the Uncle G...roasted turkey with crispy pancetta? Yes, please!!
8375	64	4.0	1	2014-08-06	This place is in my building and my first experience was pre interview with my now job on the 6th floor. They have illy coffee which is basically a win in my book. While enjoying my java I noticed a few of the sandwiches listed on the menu came sans meat so I decided I would venture back down this way. Fast forward 3 weeks I'm in my new digs and was craving something between a roll . I wandered downstairs to see what if anything they had good and opted for one of the veggie sands without the tomatoes. The roll stood up nicely and have a sturdy base for the pretty decent size slices mozzarella, on the bread there was a delicious house made pesto and some roasted peppers. It was a very well made sandwich and I would probably order it again The reason for. 4 stars instead 5. The price point . In my mind a veggie sandwich should not be the exact same price as one with meats. I think if they knocked a dollar off if make Matt and Marie's a weekly venture I just can justify spending 9.14 weekly on cheese pesto , peppers and bread . I recently purchased a gilt deal for a lunch combos at Matt and Marie's so ill def be back . Apparently they have breakfast now some sort or savory bread pudding and a coffee for 4 bucks. This might be worth checking out .
13166	64	5.0	1	2014-08-04	Let me be the FIRST person to write a review about this wonderful new establishment. Delicious, creative, fresh sandwiches at a moderate price of $8.50 & 2 wonderful breakfast specials too for $4 each!  Where can you get that??  In the heart of Philly's financial district lies Matt & Marie's modern Italian sandwich shop. A wonderful new business & a great eatery. Big enough to bring all your friends &/ or family, yet small enough to be intimate. A great place for all the local business people to eat & they have catering available too!
13167	64	5.0	1	2014-08-04	Matt & Marie's is a great new lunch option in Center City.  The sandwiches are great, the staff is friendly and the store is clean and bright.  I would agree with a prior reviewer that the explanation of each ingredient as the sandwich is being made is a little over the top. However the thoughtful combinations, fresh ingredients and yummy bread are worth whatever explanation they want to give. I tried the Uncle Guy's Turkey (highly recommend) and my husband had the Italian Stallion. We were both very happy with our choices.  The sandwiches are deceivingly filling and absolutely worth the $8.50 price tag.   Can't wait to make it back to try some of the other offerings.
13168	64	2.0	1	2014-08-01	I went because I had a discount voucher (thank you, Gilt). Otherwise, i can't see that it's worth the trip. I tried to eat here once before with a co-worker, but she wanted a salad so we had to leave. I think a few more options would be a great idea - especially if you're catering to the lunch hours folks. Take a sandwich and be flexible enough to convert it into a small salad, for pete's sake. Also, my voucher entitled me to a side salad. There really weren't any of these in the fridge except for mozzarella and tomatoes, which were already in my sandwich. I opted for a tired-looking fruit salad. Note: bananas turn when they're cut so don't put them in a fruit salad that's going to be sitting around. Sandwich was good but there's so much competition around, I don't know why I'd bother going back.
